HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,permitID,Latitude,Longitude,MatchType,MatchScore,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,CensusCbsaFips,CensusCbsaMicro,CensusMcdFips,CensusMetDivFips,CensusMsaFips,CensusPlaceFips
4092021084,Harris Teeter #103 Deli,1422 N MAIN ST,,FUQUAY-VARINA,NC,27526-6900,(919) 552-0103,8/15/2001,Food Stand,955,35.5929019,-78.7702763,Exact,100,2016,2,531.08,183,37,39580,0,92056,,480,
4092012896,CITY CLUB RALEIGH,150 Fayetteville St,Suite 2800,RALEIGH,NC,27601,(919) 834-8829,3/4/1999,Restaurant,966,35.7787209,-78.6397091,Relaxed,97.33727811,1062,1,501,183,37,39580,0,92612,,480,
4092110077,Zebulon Elem. School Cafeteria,700 PROCTOR ST,,ZEBULON,NC,27597-8726,(919) 404-3687,10/28/1991,Public School Lunchrooms,981,35.8389544,-78.3195873,Relaxed,97.33727811,4035,4,543.01,183,37,39580,0,91868,,6640,76220
4092012990,Great Wok,2823 WENDELL BLVD,,WENDELL,NC,27591-6904,(919) 365-6988,7/29/1999,Restaurant,997,35.7956867,-78.380371,Relaxed,97.33727811,3079,3,544.04,183,37,39580,0,91992,,480,
4092110027,West Millbrook Middle Sch. Cafeteria,8815 Strickland Rd,,RALEIGH,NC,27615,(919) 870-4071,9/17/1991,Public School Lunchrooms,1003,35.889314,-78.637839,Exact,100,1004,1,540.07,183,37,39580,0,91548,,480,
4092012307,Starbucks,3101 EDWARDS MILL RD,,RALEIGH,NC,27612-5303,(919) 789-4922,8/7/1998,Restaurant,1009,35.8254675,-78.7067355,Exact,100,2022,2,525.03,183,37,39580,0,92036,,480,
4092013857,KFC/Taco Bell Of Zebulon,161 Wakelon Dr,,ZEBULON,NC,27597,(919) 404-1701,7/18/2003,Restaurant,1019,35.8334765,-78.3147279,Relaxed,91.42011834,2032,2,543.02,183,37,39580,0,91868,,6640,76220
4092050025,North Raleigh Christian Academy School Lunchroom,7300 Perry Creek Rd,,RALEIGH,NC,27616,(919) 573-7900,3/11/2004,Private School Lunchrooms,1020,35.8806132,-78.5425948,Relaxed,97.33727811,1065,1,540.14,183,37,39580,0,92228,,480,
4092010675,Smithfield Chicken & Bar-B-Que,121 WAKELON ST,,ZEBULON,NC,27597-2404,(919) 269-7009,5/2/1991,Restaurant,1037,35.8334415,-78.3187801,Relaxed,97.33727811,2032,2,543.02,183,37,39580,0,91868,,6640,76220
4092013232,Nakato Express,1262 NW Maynard Rd,,CARY,NC,27513,(919) 463-7677,11/8/2000,Restaurant,1040,35.78449824,-78.80985344,Exact,100,1008,1,535.24,183,37,39580,0,90536,,480,
4092013273,Sammy`s Tap And Grill,2235 AVENT FERRY RD,,RALEIGH,NC,27606-2133,(919) 755-3880,1/22/2001,Restaurant,1043,35.7783587,-78.6760513,Relaxed,97.33727811,1007,1,523.02,183,37,39580,0,92612,,480,
4092011235,Olive Garden,4805 Capital Blvd,,RALEIGH,NC,27616-4483,(919) 954-8557,3/9/1993,Restaurant,1054,35.8508933,-78.5815592,Relaxed,97.33727811,1013,1,540.18,183,37,39580,0,92228,,480,
4092110129,Moore Square Museum Middle School Cafeteria,301 S PERSON ST,,RALEIGH,NC,27601-1821,(919) 664-5750,7/8/2002,Public School Lunchrooms,1075,35.7760974,-78.6342457,Relaxed,97.33727811,1100,1,501,183,37,39580,0,92612,,480,
4092013646,Barnes &amp; Noble Book Sellers #2126,5959 Triangle Town Blv,Ste 2107,RALEIGH,NC,27616,(919) 792-2140,8/13/2002,Restaurant,1078,35.8659978,-78.576037,Relaxed,97.33727811,1007,1,540.15,183,37,39580,0,92228,,480,
4092021139,Kroger #371 Produce,1371 EAST BROAD STREET,,FUQUAY-VARINA,NC,27526-1966,(919) 567-7423,8/21/2002,Food Stand,1079,35.5956593,-78.7756505,Exact,100,1034,1,531.05,183,37,39580,0,92056,,480,
4092011286,Las Margaritas Mexican Restaurant II,7431 SIX FORKS RD,,RALEIGH,NC,27615-6164,(919) 847-6438,5/24/1993,Restaurant,1082,35.8805636,-78.6476671,Relaxed,97.33727811,3000,3,537.07,183,37,39580,0,91548,,480,
4092021092,Food Lion #2534 Deli,13200 New Falls of Neuse Rd,,RALEIGH,NC,27614-8239,(919) 562-8912,9/14/2001,Food Stand,1109,35.9407551,-78.5598208,Relaxed,97.33727811,1120,1,542.08,183,37,39580,0,93880,,480,
4092011173,BOJANGLES #15,5409 CAPITAL BLVD,,RALEIGH,NC,27616-2929,(919) 872-5820,11/3/1992,Restaurant,1112,35.859858,-78.5824814,Relaxed,97.33727811,1009,1,540.18,183,37,39580,0,92228,,480,
4092021082,Han-Dee Hugo's #46,1920 ROCK QUARRY RD,,RALEIGH,NC,27610-4154,(919) 836-8780,4/2/1991,Food Stand,1127,35.7545854,-78.6093478,Relaxed,97.33727811,1019,1,521.02,183,37,39580,0,92788,,480,
4092013988,Cook Out #25,3930 Western Blv,,RALEIGH,NC,27606,(919) 821-2926,2/18/2004,Restaurant,1130,35.7848287,-78.6930591,Exact,100,2011,2,511.01,183,37,39580,0,92612,,480,
4092012825,China House,7063 Us 64 Hwy E,,KNIGHTDALE,NC,27545,(919) 217-4484,10/23/1998,Restaurant,1137,35.79860705,-78.49168737,Relaxed,92.89940828,2029,2,541.13,183,37,39580,0,92792,,6640,36080
4092013023,Residence Inn-Crabtree Foodservice,2200 SUMMIT PARK LN,,RALEIGH,NC,27612-4653,(919) 279-3000,10/13/1999,Restaurant,1152,35.8349216,-78.6755948,Exact,100,1001,1,515.01,183,37,39580,0,92036,,480,
4092300050,Harris Teeter #38 Meat Market,5563 WESTERN BLVD,,RALEIGH,NC,27606-1595,(919) 859-0110,8/26/1991,Meat Market,1171,35.7841254,-78.7205071,Exact,100,2009,2,524.07,183,37,39580,0,92612,,480,
4092011672,Irregardless Cafe,901 W MORGAN ST,,RALEIGH,NC,27603-1511,(919) 833-8898,4/21/1995,Restaurant,1184,35.781183,-78.6560298,Relaxed,97.33727811,1006,1,510,183,37,39580,0,92612,,480,
4092300183,Food Lion #90 Meat Market,4317 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5376,7/1/2000,Meat Market,1187,35.8409599,-78.6133942,Relaxed,97.33727811,2020,2,527.01,183,37,39580,0,92228,,480,
4092013403,EL MANDADO COMIDA CASERA,4020 CAPITAL BLVD,STE 148,RALEIGH,NC,27604-3474,(919) 878-1869,9/13/2001,Restaurant,1191,35.8355048,-78.5796787,Relaxed,97.33727811,1002,1,527.07,183,37,39580,0,92792,,480,
4092010078,HAN-DEE HUGO'S #54,2744 CAPITAL BLVD,,RALEIGH,NC,27604-1510,(919) 954-8044,3/28/1991,Restaurant,1197,35.8170109,-78.5986504,Relaxed,97.33727811,1029,1,527.06,183,37,39580,0,92792,,480,
4092021086,Harris Teeter #103 Meat Market/Seafood,1422 N MAIN ST,,FUQUAY-VARINA,NC,27526-6900,(919) 552-0103,8/15/2001,Food Stand,1199,35.5929019,-78.7702763,Exact,100,2016,2,531.08,183,37,39580,0,92056,,480,
4092011205,Lunchbox Deli,2816-105 Trawick Rd,,RALEIGH,NC,27604-3761,(919) 872-7882,5/2/1991,Restaurant,1202,35.81946487,-78.59041221,Relaxed,98.99408284,1016,1,527.06,183,37,39580,0,92792,,480,
4092300107,Kroger #354 Meat Market,8345 CREEDMOOR RD,,RALEIGH,NC,27613-1385,(919) 848-2232,9/19/1996,Meat Market,1217,35.9010912,-78.6819136,Exact,100,2001,2,537.12,183,37,39580,0,91772,,480,
4092110099,Oak Grove Elem. Sch Cafeteria,10401 Penny Rd,,CARY,NC,27602,(919) 387-4490,7/21/1995,Public School Lunchrooms,1233,35.71485552,-78.78421013,Relaxed,96.00591716,3006,3,530.05,183,37,39580,0,93200,,480,
4092013056,PNC 130,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,10/28/1999,Restaurant,1236,35.8030614,-78.7234095,Exact,100,1055,1,524.01,183,37,39580,0,92036,,480,
4092011978,Starbucks Coffee Co #8218,501 OBERLIN RD,,RALEIGH,NC,27605-1327,(919) 856-9444,11/21/1996,Restaurant,1268,35.7905825,-78.6632631,Relaxed,97.33727811,3000,3,512,183,37,39580,0,92612,,480,
4092013733,Lemongrass Thai Restaurant,8320-142 Litchford Rd,,RALEIGH,NC,27615,(919) 954-0377,1/6/2003,Restaurant,1295,35.89223766,-78.5998824,Exact,100,1007,1,540.17,183,37,39580,0,92228,,480,
4092010094,Buffaloe Lanes North Foodservice,5900 Oak Forest Dr,,RALEIGH,NC,27616-2903,(919) 876-5681,5/2/1991,Restaurant,1299,35.8630489,-78.5885331,Relaxed,97.33727811,1000,1,540.18,183,37,39580,0,92228,,480,
4092013446,PNC Arena Deck (Lunch Counter),1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,11/2/2001,Restaurant,1303,35.8030614,-78.7234095,Exact,100,1055,1,524.01,183,37,39580,0,92036,,480,
4092020748,Kroger #354 Seafood,8345 CREEDMOOR RD,,RALEIGH,NC,27613-1385,(919) 848-2232,9/19/1996,Food Stand,1309,35.9010912,-78.6819136,Exact,100,2001,2,537.12,183,37,39580,0,91772,,480,
4092020585,SPEEDWAY #6984,1470 Hwy 70 W,,GARNER,NC,27529,(919) 779-5952,1/5/1994,Food Stand,1311,35.72161629,-78.64292893,Relaxed,97.04142012,2077,2,545,183,37,39580,0,92788,,6640,25480
4092012979,Jersey Mikes Restaurant,1761 W Williams ST,,APEX,NC,27502,(919) 363-6453,7/21/1999,Restaurant,1323,35.7596507,-78.8777069,Relaxed,97.33727811,1001,1,534.15,183,37,39580,0,93984,,480,
4092110005,Farmington Woods Elem. Cafeteria,1413 HAMPTON VALLEY RD,,CARY,NC,27511-4548,(919) 460-3476,9/17/1991,Public School Lunchrooms,1334,35.7582483,-78.7746946,Exact,100,3011,3,535.06,183,37,39580,0,90536,,480,
4092110125,Green Hope Elementary Cafeteria,2700  Louis Stephens RD,,CARY,NC,27519,(918) 338-5285,8/11/2000,Public School Lunchrooms,1342,35.8028,-78.8598585,Relaxed,94.08284024,2000,2,536.04,183,37,39580,0,90576,,480,
4092020789,Domino`s Pizza,4237-103 Louisburg RD,,RALEIGH,NC,27604-4348,(919) 872-7222,8/1/1997,Food Stand,1348,35.84170584,-78.57803302,Relaxed,98.99408284,3000,3,527.04,183,37,39580,0,92228,,480,
4092020681,A & K Food Mart #2,601 W Williams St,P.O. BOX 220,APEX,NC,27502,(919) 303-5101,10/17/1995,Food Stand,1352,35.7361812,-78.8634116,Exact,100,1054,1,534.15,183,37,39580,0,93984,,480,
4092020555,Fast Food Mart,2285 New Hope Church Rd,,RALEIGH,NC,27604-1662,(919) 876-1666,8/25/1993,Food Stand,1359,35.8353271,-78.5995244,Relaxed,97.33727811,1014,1,527.04,183,37,39580,0,92228,,480,
4092110148,Forestville Elementary School Cafeteria,7125 Forestville Rd,,KNIGHTDALE,NC,27545,(919) 266-8499,8/6/2004,Public School Lunchrooms,1369,35.8093431,-78.4833646,Relaxed,97.33727811,1037,1,541.12,183,37,39580,0,92792,,6640,36080
4092013798,Chili's Grill and Bar #867,115 Carillon Dr,,GARNER,NC,27529,(919) 771-1700,4/16/2003,Restaurant,1372,35.6933368,-78.5832187,Relaxed,97.33727811,4003,4,528.08,183,37,39580,0,92788,,480,
4092021190,Harris Teeter #112 Deli,270 Grande Heights Dr,,CARY,NC,27513,(919) 460-4326,6/23/2003,Food Stand,1376,35.8047157,-78.7805682,Exact,100,2014,2,535.2,183,37,39580,0,90536,,480,
4092021198,Food Lion #572 Produce,8320-120 Litchford Rd,,RALEIGH,NC,27615,(919) 790-8146,6/30/2003,Food Stand,1377,35.89223766,-78.5998824,Exact,100,1007,1,540.17,183,37,39580,0,92228,,480,
4092011619,Legislative Bldg Cafeteria,16 W Jones St,,RALEIGH,NC,27601-1030,(919) 733-6032,1/10/1995,Restaurant,1380,35.7832133,-78.6389473,Relaxed,93.19526627,1025,1,501,183,37,39580,0,92612,,480,
4092110038,Lewis Powell Elem. Sch. Cafeteria,1130 MARLBOROUGH RD,,RALEIGH,NC,27610-1125,(919) 856-7743,10/28/1991,Public School Lunchrooms,1386,35.7951729,-78.6029268,Relaxed,97.33727811,3000,3,519,183,37,39580,0,92612,,480,
4092110105,Jones Dairy Elem. Sch. Cafeteria,1100 JONES DAIRY RD,,WAKE FOREST,NC,27587-9055,(919) 562-6170,8/22/1996,Public School Lunchrooms,1392,35.9497141,-78.4719452,Relaxed,97.33727811,2072,2,542.11,183,37,39580,0,93880,,480,
4092110101,Hodge Road Elementary Cafeteria,2128 Mingo Bluff Blvd,,KNIGHTDALE,NC,27545,(919) 266-8559,9/12/1995,Public School Lunchrooms,1399,35.7768431,-78.522633,Relaxed,97.33727811,2008,2,541.14,183,37,39580,0,92792,,6640,36080
4092011497,Barnes And Noble Cafe,4325 GLENWOOD AVE,,RALEIGH,NC,27612-4532,(919) 782-0030,6/3/1994,Restaurant,1422,35.8384923,-78.6753449,Exact,100,2020,2,525.05,183,37,39580,0,91548,,480,
4092300062,Kroger #305 Meat Market,6300 CREEDMOOR RD,,RALEIGH,NC,27612-6730,(919) 870-6028,8/26/1991,Meat Market,1428,35.8718794,-78.6784841,Exact,100,2004,2,537.15,183,37,39580,0,91548,,480,
4092020122,Han-Dee Hugo`s #41,103 SW MAYNARD RD,,CARY,NC,27511-4401,(919) 467-8963,5/6/1991,Food Stand,1437,35.7709817,-78.7822435,Exact,100,3000,3,535.19,183,37,39580,0,90536,,480,
4092050015,Cary Academy Cafeteria,1500 N HARRISON AVE,,CARY,NC,27513-5549,(919) 228-4696,9/15/1997,Private School Lunchrooms,1458,35.8196655,-78.7681819,Exact,100,2013,2,535.21,183,37,39580,0,90536,,480,
4092012029,Wake Technical Community College Rest.,9101 FAYETTEVILLE RD,,RALEIGH,NC,27603-5655,(919) 662-3417,4/2/1997,Restaurant,1462,35.6508668,-78.7039342,Exact,100,1007,1,531.1,183,37,39580,0,92056,,480,
4092012031,International House Of Pancakes,3009 Capital Blv,,RALEIGH,NC,27604-3333,(919) 875-8485,4/3/1997,Restaurant,1464,35.8212431,-78.5924564,Relaxed,97.33727811,1018,1,527.05,183,37,39580,0,92792,,480,
4092014123,New Wangs Kitchen,712 Laura Duncan RD,,APEX,NC,27502,(919) 363-8030,8/27/2004,Restaurant,1472,35.7351007,-78.8420127,Relaxed,97.33727811,1027,1,534.18,183,37,39580,0,93984,,480,
4092110094,Leesville High School Cafeteria,8409 Leesville Rd,,RALEIGH,NC,27613,(919) 870-4265,8/31/1993,Public School Lunchrooms,1475,35.8890645,-78.7177774,Relaxed,97.33727811,2007,2,537.25,183,37,39580,0,91772,,480,
4092013458,McDonald`s,10100 LEESVILLE RD,,RALEIGH,NC,27613-7541,(919) 841-9282,11/21/2001,Restaurant,1491,35.9091966,-78.7276043,Exact,100,1029,1,537.21,183,37,39580,0,91772,,480,
4092013595,Goodberry`s #12,9870 Leesville RD,,RALEIGH,NC,27613-7536,(847) 045-3,5/24/2002,Restaurant,1521,35.90743678,-78.72683957,Relaxed,96.00591716,1029,1,537.21,183,37,39580,0,91772,,6640,55000
4092011463,Philly Steak And Subs,4701 ATLANTIC AVE,,RALEIGH,NC,27604-8108,(919) 878-5748,3/18/1994,Restaurant,1525,35.8480197,-78.6029303,Relaxed,97.33727811,1002,1,527.04,183,37,39580,0,92228,,480,
4092020848,Domino`s,9825-E Chapel Hill Road,,MORRISVILLE,NC,27560,(919) 319-7000,9/17/1998,Food Stand,1526,35.81052519,-78.81704948,Relaxed,98.99408284,2030,2,535.22,183,37,39580,0,90576,,480,
4092012848,Taco Bell #020165,2101 WALNUT ST,,CARY,NC,27511-9207,(919) 852-0680,12/15/1998,Restaurant,1527,35.756626,-78.7408993,Relaxed,97.33727811,1031,1,530.03,183,37,39580,0,93200,,480,
4092110006,Adams Elementary Cafeteria,805 CARY TOWNE BLVD,,CARY,NC,27511-4255,(919) 460-3438,9/17/1991,Public School Lunchrooms,1530,35.7774542,-78.7615938,Exact,100,1010,1,535.17,183,37,39580,0,90536,,480,
4092013127,Arena Cafe- Cisco Bldg 7,7100 KIT CREEK RD,,RESEARCH TRIANGLE PARK,NC,27709,(919) 392-6612,4/1/2000,Restaurant,1552,35.9138,-78.848911,Exact,100,1038,1,20.28,63,37,20500,0,93764,,480,
4092110121,Yates Mill Elem. Sch. Cafet.,5993 YATES MILL POND RD,,RALEIGH,NC,27606-8930,(919) 233-4244,6/27/2000,Public School Lunchrooms,1557,35.7379356,-78.7293269,Exact,100,1000,1,530.07,183,37,39580,0,93200,,480,
4092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2/26/2001,Food Stand,1577,35.8589496,-78.6820795,Exact,100,1000,1,525.06,183,37,39580,0,91548,,480,
4092300192,Food Lion #536 Meat Market,9101 - 107 Leesville Rd,,RALEIGH,NC,27613,,1/1/2001,Meat Market,1578,35.902051,-78.707118,Exact,100,1009,1,537.11,183,37,39580,0,91772,,480,
4092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD,,RALEIGH,NC,27613-7536,(919) 676-3534,3/15/2001,Food Stand,1579,35.9086166,-78.7261882,Exact,100,1029,1,537.21,183,37,39580,0,91772,,480,
4092020845,Papa John`s,6470 TRYON RD,,CARY,NC,27511-7050,(919) 851-5656,6/29/1998,Food Stand,1588,35.7443295,-78.7613508,Relaxed,97.33727811,3011,3,535.05,183,37,39580,0,90536,,480,
4092012910,Korean Garden Restaurant,748 E CHATHAM ST,Suite E,CARY,NC,27511-6928,(919) 388-3615,4/14/1999,Restaurant,1591,35.7916098,-78.7651594,Exact,100,2002,2,535.17,183,37,39580,0,90536,,480,
4092014165,Super Target #1932 Food Avenue,1201 Beaver Creek Commons DR,,APEX,NC,27502,(919) 372-1405,10/5/2004,Restaurant,1598,35.7448782,-78.8777868,Exact,100,1034,1,534.15,183,37,39580,0,93984,,480,
4092013542,Chick-fil-A,11730 Retail Dr,,WAKE FOREST,NC,27587-7349,(919) 562-9004,3/15/2002,Restaurant,1604,35.9670651,-78.542757,Relaxed,97.33727811,1005,1,542.07,183,37,39580,0,93880,,480,
4092011941,Kroger #357 Deli,940 Us 64 Hwy,,APEX,NC,27502,(919) 380-1422,10/4/1996,Restaurant,1606,35.74436068,-78.82388321,Relaxed,89.05325444,1026,1,534.18,183,37,39580,0,93984,,480,
4092013235,Subway #1381,1478 GARNER STATION BLVD,,RALEIGH,NC,27603-3600,(919) 772-2000,10/23/2000,Restaurant,1610,35.7258232,-78.654759,Relaxed,97.33727811,1013,1,530.09,183,37,39580,0,93200,,480,
4092020964,Food Lion #1481 Deli,7713 LEAD MINE RD,,RALEIGH,NC,27615-4805,(919) 518-1607,7/1/2000,Food Stand,1618,35.8861767,-78.6604441,Relaxed,97.33727811,4004,4,537.22,183,37,39580,0,91548,,480,
4092010082,Brigs,8111 CREEDMOOR RD,,RALEIGH,NC,27613-4389,(919) 870-0994,5/3/1991,Restaurant,1622,35.898922,-78.6823271,Exact,100,2007,2,537.12,183,37,39580,0,91772,,480,
4092110130,Holly Ridge Middle Sch. Cafeteria,950 HOLLY SPRINGS RD,,HOLLY SPRINGS,NC,27540-7370,(919) 577-1310,7/17/2002,Public School Lunchrooms,1650,35.6543841,-78.8155464,Exact,100,1010,1,532.02,183,37,39580,0,91524,,480,
4092110131,Holly Ridge Elementary Cafeteria,900 HOLLY SPRINGS RD,,HOLLY SPRINGS,NC,27540-7370,(919) 577-1310,7/17/2002,Public School Lunchrooms,1652,35.6543841,-78.8155464,Exact,100,1010,1,532.02,183,37,39580,0,91524,,480,
4092110132,Reedy Creek Middle Sch. Cafeteria,930 Reedy Creek Rd,,CARY,NC,27513,(919) 460-3516,7/26/2002,Public School Lunchrooms,1653,35.8127426,-78.7681344,Exact,100,2025,2,535.21,183,37,39580,0,90536,,480,
4092013660,Once In A Blue Moon Bakery And Cafe`,115 W CHATHAM ST,,CARY,NC,27511-3318,(919) 319-6554,5/29/2002,Restaurant,1657,35.7868054,-78.7818301,Exact,100,1007,1,535.07,183,37,39580,0,90536,,480,
4092010922,Seaboard Cafe,707A Seamart Dr,,RALEIGH,NC,27604,(919) 821-7553,10/23/1991,Restaurant,1678,35.78994291,-78.64088629,Relaxed;Soundex,95.19019442,1020,1,504,183,37,39580,0,92612,,480,
4092020400,Capital Creations Pizza,1842 Wake Forest Rd,,RALEIGH,NC,27606,(919) 836-8000,2/19/1992,Food Stand,1693,35.8056174,-78.6243553,Relaxed,97.33727811,1008,1,518,183,37,39580,0,92612,,480,
4092110108,Timber Drive Elementary Cafeteria,1601 TIMBER DR,,GARNER,NC,27529-4778,(919) 773-9515 ext. 21307,6/30/1997,Public School Lunchrooms,1694,35.689852,-78.6368849,Relaxed,97.33727811,2011,2,528.01,183,37,39580,0,92788,,480,
4092013344,First Citizens Operations Center Cafeteria,100 E TRYON RD,,RALEIGH,NC,27603-3526,(919) 716-8352,12/3/2001,Restaurant,1719,35.7282399,-78.6392633,Relaxed,97.33727811,2062,2,545,183,37,39580,0,92788,,480,
4092011940,Daniels Restaurant & Catering,1430 W WILLIAMS ST,,APEX,NC,27523-9300,(919) 303-1006,10/7/1996,Restaurant,1728,35.7524324,-78.8765954,Exact,100,1026,1,534.16,183,37,39580,0,93984,,480,
4092040141,CALDRONE HOT DOGS #2 (WCID #220),1025 BLUE RIDGE RD,,RALEIGH,NC,27607-3902,(919) 649-6385,3/9/2004,Pushcarts,1730,35.7956753,-78.7122898,Relaxed,97.33727811,1061,1,524.01,183,37,39580,0,92036,,480,
4092011465,Burger King #223,349 TRYON RD,,RALEIGH,NC,27603-3529,(919) 772-5255,3/22/1994,Restaurant,1747,35.730822,-78.6504215,Relaxed,97.33727811,2053,2,545,183,37,39580,0,92788,,480,
4092300031,Kroger #303 Meat Market,7905 FALLS OF NEUSE RD,,RALEIGH,NC,27615-3312,(919) 847-5012,1/24/1994,Meat Market,1769,35.8930404,-78.6270009,Relaxed,97.33727811,2022,2,538.08,183,37,39580,0,90164,,480,
4092020933,Mudcats Stand #2,1501 Nc 39 Hwy,,ZEBULON,NC,27596,(269) 228-7269 ext. 4910,4/25/2000,Food Stand,1788,35.81401572,-78.26859721,Relaxed,90.0887574,5014,5,543.02,183,37,39580,0,91868,,6640,76220
4092110016,Leadmine Elementary Cafeteria,8301 OLD LEAD MINE RD,,RALEIGH,NC,27615-2930,(919) 870-4126,9/17/1991,Public School Lunchrooms,1807,35.89159019,-78.65713585,Exact,100,1011,1,537.23,183,37,39580,0,91548,,480,
4092110020,Joyner Elementary Cafeteria,2300 LOWDEN ST,,RALEIGH,NC,27608-0707,(919) 856-7657,9/17/1991,Public School Lunchrooms,1808,35.8152098,-78.6329827,Relaxed,97.33727811,3001,3,518,183,37,39580,0,92612,,480,
4092020967,Food Lion #1374 Deli,9525 STRICKLAND RD,,RALEIGH,NC,27615-1936,(919) 676-0141,7/1/2000,Food Stand,1814,35.8993277,-78.6546117,Relaxed,97.33727811,1000,1,537.23,183,37,39580,0,91548,,480,
4092020989,Food Lion #1573 Deli,3926 WESTERN Blv,,RALEIGH,NC,27606-1937,(919) 664-8059,7/1/2000,Food Stand,1816,35.7857614,-78.6925229,Relaxed,97.33727811,2011,2,511.01,183,37,39580,0,92612,,480,
4092300179,Food Lion #624 Meat Market,2458 SW CARY PKY,,CARY,NC,27513-5318,(919) 481-1822,7/1/2000,Meat Market,1817,35.763572,-78.8207243,Exact,100,1002,1,534.23,183,37,39580,0,90536,,480,
4092110127,Fred Olds Elementary Cafeteria,204 Dixie Trail,,RALEIGH,NC,27607,(919) 856-7769,8/13/2001,Public School Lunchrooms,1835,35.7937381,-78.6749511,Exact,100,2006,2,514,183,37,39580,0,92612,,480,
4092013418,Taza Grill,6325 - 19 Falls Of Neuse Rd,,RALEIGH,NC,27615,(919) 872-7161,10/5/2001,Restaurant,1837,35.889314,-78.637839,Exact,100,1004,1,540.07,183,37,39580,0,91548,,480,
4092021131,Pizza Hut Delivery #9208,4011-119 Capital Blv,,RALEIGH,NC,27604,(919) 790-8111,7/26/2002,Food Stand,1867,35.83630299,-78.58160665,Exact,100,1000,1,527.05,183,37,39580,0,92792,,480,
4092021204,Lowes Foods #207 Seafood,112 Bass Lake Rd,,HOLLY SPRINGS,NC,27540,(919) 577-6971,7/10/2003,Food Stand,1884,35.6534894,-78.8239638,Exact,100,1000,1,532.04,183,37,39580,0,91524,,480,
4092011179,RED DRAGON CHINESE RESTAURANT,2513 FAIRVIEW RD,,RALEIGH,NC,27608,(919) 782-1102,10/8/1992,Restaurant,1885,35.80917193,-78.65448352,Exact,100,1012,1,516,183,37,39580,0,92612,,480,
4092013342,Las Palmas III,9820 - 170 Leesville Rd,,RALEIGH,NC,27613,(919) 845-4779,6/13/2001,Restaurant,1888,35.902051,-78.707118,Exact,100,1009,1,537.11,183,37,39580,0,91772,,480,
4092013386,Independence Village,3113 CHARLES B ROOT WYND,,RALEIGH,NC,27612-5379,(919) 781-8226,7/31/2001,Restaurant,1891,35.826463,-78.7096333,Exact,100,2021,2,525.03,183,37,39580,0,92036,,480,
4092110126,Middle Creek High School Cafeteria,123 Middle Creek Park Ave,,CARY,NC,27539,(919) 773-3842,8/2/2001,Public School Lunchrooms,1893,35.6667613,-78.7607072,Exact,100,2060,2,532.01,183,37,39580,0,93200,,480,
4092014456,#1 CHINA,764 W Williams ST,,APEX,NC,27502,(919) 362-6887,12/27/2005,Restaurant,1896,35.7380325,-78.8627612,Relaxed,97.33727811,2047,2,534.16,183,37,39580,0,93984,,480,
4092014458,Bojangles #36,8680 Glenwood AVE,,RALEIGH,NC,27612,(919) 277-0600,12/5/2005,Restaurant,1897,35.8867471,-78.743203,Relaxed,97.33727811,1047,1,537.24,183,37,39580,0,91772,,480,
4092011034,Century Center Cafeteria (DOT building),1020 BIRCH RIDGE DR,,RALEIGH,NC,27610-4328,(919) 250-4244,1/28/1992,Restaurant,1907,35.7639351,-78.5789786,Relaxed,97.33727811,2024,2,528.06,183,37,39580,0,92612,,480,
4092110041,Vance Elem. School Cafeteria,8808 OLD STAGE RD,,RALEIGH,NC,27603-9533,(919) 662-2482,4/3/1991,Public School Lunchrooms,1921,35.65512371,-78.66655879,Relaxed,98.99408284,1000,1,531.1,183,37,39580,0,92440,,480,
4092013858,Kroger #324 Deli,2680 Timber Dr,,GARNER,NC,27529,(540) 563-3500,7/21/2003,Restaurant,1923,35.7160507,-78.6367909,Relaxed,97.33727811,1020,1,528.02,183,37,39580,0,92788,,480,
